iter,get_next_time,labels,labeled_indexes,fit_time,iter_time,fscore
25,0.040146,"[[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[2070],0.112216,0.152362,1.000000
26,0.043544,"[[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0]]",[1702],0.125952,0.169496,1.000000
27,0.039702,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]]",[335],0.127515,0.167217,1.000000
28,0.039240,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]]",[348],0.145683,0.184923,1.000000
29,0.039464,"[[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]]",[1494],0.138826,0.178290,1.000000
30,0.041061,"[[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]]",[4253],0.149863,0.190924,1.000000
31,0.040342,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]]",[3322],0.147620,0.187962,1.000000
32,0.041076,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]]",[97],0.166757,0.207834,1.000000
33,0.040603,"[[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]]",[4373],0.153223,0.193826,1.000000
34,0.046555,"[[1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]]",[3208],0.156596,0.203151,1.000000
35,0.044424,"[[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0]]",[4807],0.165427,0.209851,1.000000
36,0.045471,"[[0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0]]",[1773],0.178018,0.223489,1.000000
37,0.040439,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]]",[355],0.179017,0.219456,1.000000
38,0.057775,"[[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]]",[488],0.202233,0.260008,1.000000
39,0.041281,"[[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]]",[4332],0.197774,0.239055,1.000000
40,0.042708,"[[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0]]",[809],0.199344,0.242052,1.000000
41,0.043395,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]]",[344],0.191381,0.234776,1.000000
42,0.042185,"[[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]]",[3562],0.205912,0.248097,1.000000
43,0.046881,"[[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]]",[270],0.211567,0.258448,1.000000
44,0.045161,"[[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]]",[4760],0.211483,0.256644,1.000000
45,0.043096,"[[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0]]",[4584],0.225826,0.268922,1.000000
46,0.042596,"[[1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]]",[2690],0.231044,0.273640,1.000000
47,0.047138,"[[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0]]",[939],0.229148,0.276286,1.000000
48,0.043349,"[[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]]",[182],0.235578,0.278927,1.000000
49,0.043666,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]]",[113],0.246874,0.290540,1.000000
50,0.044669,"[[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]]",[2843],0.241353,0.286021,1.000000
51,0.043955,"[[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]]",[4933],0.259634,0.303589,1.000000
52,0.045462,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]]",[350],0.271908,0.317370,1.000000
53,0.045624,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]]",[116],0.268214,0.313838,1.000000
54,0.046907,"[[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0]]",[1582],0.267561,0.314469,1.000000
55,0.052088,"[[1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]]",[642],0.312534,0.364622,1.000000
56,0.046805,"[[1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]]",[2748],0.307844,0.354649,1.000000
57,0.048729,"[[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0]]",[5247],0.358010,0.406738,1.000000
58,0.051220,"[[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]]",[3808],0.327438,0.378659,1.000000
59,0.048007,"[[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]]",[735],0.349238,0.397245,1.000000
