iter,get_next_time,labels,labeled_indexes,fit_time,iter_time,fscore
35,0.006471,"[[1.0, 0.0, 1.0, 0.0]]",[623],0.152225,0.158696,1.000000
36,0.007075,"[[1.0, 1.0, 1.0, 0.0]]",[354],0.151870,0.158945,1.000000
37,0.008265,"[[1.0, 0.0, 1.0, 0.0]]",[1547],0.163917,0.172182,1.000000
38,0.007224,"[[1.0, 0.0, 1.0, 0.0]]",[5102],0.167090,0.174314,1.000000
39,0.006959,"[[1.0, 1.0, 0.0, 0.0]]",[4762],0.165878,0.172837,1.000000
40,0.007267,"[[1.0, 0.0, 1.0, 0.0]]",[2790],0.181189,0.188456,1.000000
41,0.007381,"[[1.0, 1.0, 0.0, 0.0]]",[352],0.183053,0.190434,1.000000
42,0.008232,"[[1.0, 0.0, 1.0, 0.0]]",[3327],0.193336,0.201567,1.000000
43,0.007858,"[[1.0, 0.0, 0.0, 0.0]]",[4048],0.187591,0.195448,1.000000
44,0.007929,"[[1.0, 0.0, 1.0, 0.0]]",[37],0.196192,0.204121,1.000000
45,0.007879,"[[1.0, 0.0, 0.0, 0.0]]",[4366],0.203571,0.211450,1.000000
46,0.008138,"[[1.0, 1.0, 1.0, 0.0]]",[955],0.214727,0.222865,1.000000
47,0.008273,"[[1.0, 0.0, 1.0, 0.0]]",[3808],0.216215,0.224487,1.000000
48,0.008427,"[[0.0, 0.0, 0.0, 1.0]]",[813],0.214096,0.222523,1.000000
49,0.008581,"[[1.0, 0.0, 0.0, 0.0]]",[3795],0.218155,0.226736,1.000000
50,0.009108,"[[0.0, 0.0, 1.0, 1.0]]",[1559],0.243505,0.252613,1.000000
51,0.009114,"[[1.0, 1.0, 0.0, 0.0]]",[2290],0.239237,0.248350,1.000000
52,0.009184,"[[1.0, 1.0, 0.0, 0.0]]",[1723],0.256316,0.265500,1.000000
53,0.009097,"[[1.0, 1.0, 1.0, 0.0]]",[4223],0.248691,0.257788,1.000000
54,0.010354,"[[1.0, 0.0, 0.0, 0.0]]",[4023],0.284918,0.295271,1.000000
55,0.010314,"[[1.0, 0.0, 1.0, 0.0]]",[2565],0.277445,0.287759,1.000000
56,0.009559,"[[1.0, 1.0, 0.0, 0.0]]",[1089],0.280810,0.290369,1.000000
57,0.009349,"[[1.0, 0.0, 0.0, 0.0]]",[3485],0.302630,0.311979,1.000000
58,0.009728,"[[1.0, 0.0, 0.0, 0.0]]",[4375],0.285877,0.295605,1.000000
59,0.009486,"[[1.0, 1.0, 0.0, 0.0]]",[351],0.302460,0.311946,1.000000
