iter,get_next_time,labels,labeled_indexes,fit_time,iter_time,fscore,tsm
27,0.008033,"[[1.0, 1.0, 1.0, 1.0, 1.0]]",[3268],0.001925,0.009958,1.000000,1.000000
28,0.008585,"[[0.0, 1.0, 1.0, 1.0, 1.0]]",[4156],0.001516,0.010102,1.000000,1.000000
29,0.010993,"[[0.0, 1.0, 1.0, 1.0, 1.0]]",[5086],0.001665,0.012658,1.000000,1.000000
30,0.008950,"[[1.0, 0.0, 1.0, 1.0, 1.0]]",[2558],0.002176,0.011126,1.000000,1.000000
31,0.008892,"[[1.0, 1.0, 1.0, 1.0, 1.0]]",[2563],0.002189,0.011081,1.000000,1.000000
32,0.010757,"[[1.0, 0.0, 0.0, 1.0, 1.0]]",[4553],0.002224,0.012981,1.000000,1.000000
33,0.009675,"[[1.0, 0.0, 1.0, 1.0, 1.0]]",[2559],0.002102,0.011777,1.000000,1.000000
34,0.009619,"[[1.0, 0.0, 0.0, 0.0, 1.0]]",[1746],0.002171,0.011790,1.000000,1.000000
35,0.009784,"[[1.0, 0.0, 1.0, 1.0, 1.0]]",[2566],0.002143,0.011928,1.000000,1.000000
36,0.012477,"[[1.0, 0.0, 0.0, 1.0, 1.0]]",[4602],0.002460,0.014937,1.000000,1.000000
37,0.009744,"[[0.0, 1.0, 1.0, 1.0, 1.0]]",[5087],0.002093,0.011837,1.000000,1.000000
38,0.010906,"[[1.0, 0.0, 0.0, 1.0, 1.0]]",[4647],0.002731,0.013637,1.000000,1.000000
39,0.010269,"[[0.0, 0.0, 1.0, 1.0, 1.0]]",[5088],0.001630,0.011899,1.000000,1.000000
40,0.009681,"[[1.0, 1.0, 1.0, 1.0, 1.0]]",[1459],0.002833,0.012514,1.000000,1.000000
41,0.009592,"[[1.0, 0.0, 0.0, 1.0, 1.0]]",[4691],0.003726,0.013318,1.000000,1.000000
42,0.013756,"[[1.0, 0.0, 0.0, 0.0, 1.0]]",[1845],0.003174,0.016930,1.000000,1.000000
43,0.013629,"[[1.0, 0.0, 0.0, 0.0, 1.0]]",[1748],0.003912,0.017542,1.000000,1.000000
44,0.010804,"[[1.0, 0.0, 0.0, 0.0, 1.0]]",[1847],0.002600,0.013403,1.000000,1.000000
45,0.010906,"[[1.0, 0.0, 0.0, 0.0, 1.0]]",[1791],0.003677,0.014584,1.000000,1.000000
46,0.009832,"[[1.0, 1.0, 0.0, 1.0, 1.0]]",[1660],0.002942,0.012775,1.000000,1.000000
47,0.010908,"[[1.0, 0.0, 0.0, 1.0, 1.0]]",[4604],0.002877,0.013785,1.000000,1.000000
48,0.009732,"[[1.0, 0.0, 0.0, 1.0, 1.0]]",[4555],0.002759,0.012491,1.000000,1.000000
49,0.009720,"[[1.0, 0.0, 0.0, 0.0, 1.0]]",[1750],0.002676,0.012396,1.000000,1.000000
50,0.011195,"[[1.0, 1.0, 1.0, 1.0, 1.0]]",[3266],0.003298,0.014493,1.000000,1.000000
51,0.010336,"[[1.0, 0.0, 0.0, 0.0, 1.0]]",[1848],0.002751,0.013087,1.000000,1.000000
52,0.010437,"[[1.0, 0.0, 0.0, 1.0, 1.0]]",[4649],0.002883,0.013320,1.000000,1.000000
53,0.010172,"[[1.0, 1.0, 0.0, 1.0, 1.0]]",[5179],0.004771,0.014944,1.000000,1.000000
54,0.010221,"[[1.0, 0.0, 0.0, 1.0, 1.0]]",[4693],0.003813,0.014035,1.000000,1.000000
55,0.022015,"[[1.0, 0.0, 0.0, 0.0, 1.0]]",[1850],0.008079,0.030094,1.000000,1.000000
56,0.012118,"[[1.0, 0.0, 0.0, 1.0, 1.0]]",[4557],0.003544,0.015662,1.000000,1.000000
57,0.012175,"[[0.0, 1.0, 1.0, 1.0, 0.0]]",[5100],0.002746,0.014920,1.000000,1.000000
58,0.010351,"[[1.0, 1.0, 1.0, 0.0, 1.0]]",[1449],0.003549,0.013899,1.000000,1.000000
59,0.009745,"[[1.0, 1.0, 0.0, 1.0, 1.0]]",[5229],0.003484,0.013229,1.000000,1.000000
